ts_id,timestamp,req_timestamp,ts_value,station_local_x,station_local_y,station_id,site_name,station_name,station_no,ts_name,ts_shortname,site_no,stationparameter_name,stationparameter_no,ts_unitsymbol,parametertype_name,object_type_shortname,ts_path,river_name,station_diary,ADMINISTRATEUR,CATCHMENT_SIZE,ISIN_COMMUNE,station_gauge_datum,station_gauge_datum_unit,station_status_remark,station_gauge_datum_postfix,SITE_NUMBER_SQL,AD_WITH_THRESHOLD,RESEAUX,ngr_letter,BASSIN_INFOCRUE_NO,DISTHYDRO,admin_level,COD_HYDROGRAPHE,river_code,STATION_NUMBER_SQL,region_district,STATEL,station_gauge_datum_from,WTO_OBJECT,station_status,river_key,station_diary_status,PAYS,GAUGE_DATUM,REGION,BASSIN_INFOCRUE,TYPE_STATION,BASSIN_GESTION_TEXT,PROVINCE,river_id,ObjectDescription,admin_name,BV_DCE,BASSIN_GESTION_WEB,CATEGORIE_COURS_DEAU,STA_PUBINT,hydrounit_name,CODE_POSTAL,hydrounit_title,STABILITE_JAUGE,hydrounit_no,ISIN_LOCALITE,COMMUNE_LOCALITE,ADRESSE,NIVCRU,CENEXT_DCENN,CARTE_IGN,station_elevation,RIVER_SECTION_VNAV_STATION,river_longname
164685010,2026-06-05T10:00:00.000+02:00,,0.406,169937.0,132807.0,14736,Direction des Cours d'Eau Non Navigables,Saint-Martin,L5570,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L5570/H/Cmd.Rel.Abs.Comp-Alarmes,Ligne,,DCENN,"91,20 km²",,114.35,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,12,District de la Meuse,District,,431300,L5570,---,yes,144979200000,Ligne,Active,431300,1974-08-06 00:00:00: Active,Belgique,114.35,WALLONIE,Affluents de la Basse Sambre / 12,Limnimètre,Basse Sambre (affluents),NAMUR,1450449,,---,Sambre / SA,Basse Sambre (affluents),Catégorie 1,yes,District de la Meuse,5190,MEUSE,Stable,M,Saint-Martin,Jemeppe-sur-Sambre,Rue Père Descampe,t0/Normal,Centre Namur,47/1,,,
248941010,2026-06-05T10:35:00.000+02:00,,0.272,152541.0,116384.0,12477,Direction de la Gestion hydrologique,JAMIOULX,7711,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/7711/H/Cmd.Rel.Abs.Comp-Alarmes,Eau d'Heure,2008-10-16 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X><br>2008-06-06 00:00:00: Exploitée par datalogger.,DGH,"322,40 km²",Ham-sur-Heure-Nalinnes,116.86,DNG,,DNG,DGH,yes,Direction de la Gestion hydrologique,-,10,District de la Meuse,District,Lefèvre C.,366260,7711,---,yes,768614400000,Eau d'Heure,Active,366260,1968-04-30 00:00:00: Active<br>1991-06-11 00:00:00: Inactive<br>1994-05-11 00:00:00: Active,Belgique,116.86,WALLONIE,Eau d'heure et affluents / 10,Limnimètre,Eau d'heure,HAINAUT,1450355,"<ACCES>
RIVE DROITE - A LA PASSERELLE SUR L'EAU D'HEURE A JAMIOULX Accès par rue de la Foliette ou rue du Fayat. Clé DOM.
</ACCES>

",---,Sambre / SA,Eau d'heure,Catégorie 1,,,,,,,,,,,,,,,
175601010,2026-06-05T10:00:00.000+02:00,,0.16,110975.0,156700.0,15224,Direction des Cours d'Eau Non Navigables,Ghoy,L6570,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6570/H/Cmd.Rel.Abs.Comp-Alarmes,Ruisseau d'Ancre,,DCENN,"77,00 km²",,20.083,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,3,District de l'Escaut,District,,986300,L6570,---,yes,1771891200000,Ruisseau d'Ancre,Active,986300,1994-12-22 00:00:00: Active,Belgique,20.083,WALLONIE,Dendre et affluents / 3,Limnimètre,Dendre,HAINAUT,1450539,,---,Dendre / DE,Dendre,Catégorie 1,yes,District de l'Escaut,7863,ESCOUT,Stable,E,Ghoy,Lessines,Avenue de Ghoy,t0/Normal,Centre Mons,38/2,,,
160933010,2026-06-05T10:00:00.000+02:00,,0.425,207730.0,86925.0,14573,Direction des Cours d'Eau Non Navigables,Resteigne,L5021,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L5021/H/Cmd.Rel.Abs.Comp-Alarmes,Haute Lesse,,DCENN,"345,20 km²",,178.81,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,26,District de la Meuse,District,,,L5021,---,yes,708048000000,Haute Lesse,Active,,1992-06-09 00:00:00: Active,Belgique,178.81,WALLONIE,Haute Lesse et affluents / 26,Limnimètre,Basse Lesse,LUXEMBOURG,5681859,,---,Lesse / LE,Haute Lesse,Catégorie 1,yes,District de la Meuse,6927,MEUSE,Stable,M,Resteigne,Tellin,Rue de la Carrière,t0/Normal,Centre Namur,59/6,,,
181677010,2026-06-05T10:20:00.000+02:00,,0.664,246925.0,92416.0,15489,Direction des Cours d'Eau Non Navigables,Rensiwé,L7070,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7070/H/Cmd.Rel.Abs.Comp-Alarmes,Ruisseau de Martin moulin,,DCENN,"76,64 km²",,294.32,DNG,Mise en service,DNG,DCENN,,Station appartenant à la DCENN,-,45,District de la Meuse,District,,613240,L7070,---,yes,1293840000000,Ruisseau de Martin moulin,Active,613240,2003-10-15 00:00:00: Active,Belgique,294.32,WALLONIE,Ourthe supérieure et affluents / 45,Limnimètre,Ourthe supérieure,LUXEMBOURG,1450567,,---,Ourthe / OU,Ourthe supérieure,Catégorie 1,yes,District de la Meuse,6666,MEUSE,t0/?,M,Wibrin,Houffalize,Pont de Rensiwé,t0/Normal,Centre Marche,60/3,,,
246276010,2026-06-05T10:35:00.000+02:00,,1.567,187408.0,128661.0,12369,Direction de la Gestion hydrologique,GRD-MALADES Bief Am,7197,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/7197/H/Cmd.Rel.Abs.Comp-Alarmes,Meuse moyenne,1995-08-07 00:00:00: <echX=0.2 cm/h><echY=1/10><br>2023-05-17 10:00:00: <sonde=OTT PLS><br>2017-01-01 00:00:00: <fin_feuille_limni>,DGH,,Namur,77.0,DNG,<echX=0.2 cm/h><echY=1/10><limni=OTT X>,DNG,DGH,no,Direction de la Gestion hydrologique,-,33,District de la Meuse,District,Theys D.,,7197,---,yes,990576000000,Meuse moyenne,Active,,1993-01-01 00:00:00: Active<br>1997-02-28 00:00:00: Inactive<br>1997-05-21 00:00:00: Active,Belgique,77.0,WALLONIE,Meuse moyenne / 33,Limnimètre,Meuse moyenne (NA),NAMUR,1450469,"(Du 23/03/1996 au 09/05/1996) pas de données du23-28/3,1-9/5

(Le 27/09/2000) Chomage",---,Meuse aval / MA,Meuse moyenne (NA),Navigable,,,,,,,,,,,,,,,
171593010,2026-06-05T10:20:00.000+02:00,,0.349,249530.0,123011.0,15042,Direction des Cours d'Eau Non Navigables,Lorcé,L6240,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6240/H/Cmd.Rel.Abs.Comp-Alarmes,Lienne,,DCENN,"147,00 km²",,190.15,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,41,District de la Meuse,District,,542230,L6240,---,yes,716515200000,Lienne,Active,542230,1992-09-15 00:00:00: Active,Belgique,190.15,WALLONIE,Amblève et affluents / 41,Limnimètre,Amblève,LIEGE,1450445,,---,Amblève / AM,Amblève,Catégorie 1,yes,District de la Meuse,4987,MEUSE,Très stable,M,Lorcé,Stoumont,La Lienne (Rahier),t0/Normal,Centre Liège,49/7,,,
195556010,2026-06-05T10:40:00.000+02:00,,0.077,85630.0,156257.0,16028,Direction des Cours d'Eau Non Navigables,Celles,L8120,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L8120/H/Cmd.Rel.Abs.Comp-Alarmes,Rieu de la Lhaye,,DCENN,"38,89 km²",,23.97,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la Province du Hainaut,-,2,District de l'Escaut,District,,997300,L8120,---,yes,1506816000000,Rieu de la Lhaye,Active,997300,2017-10-01 00:00:00: Active,Belgique,23.97,WALLONIE,Affluents de l'Escaut / 2,Limnimètre,Escaut (affluents),HAINAUT,1450523,,---,Escaut-Lys / EL,Escaut (affluents),Catégorie 2,no,District de l'Escaut,7760,ESCOUT,t0/?,E,Celles,Celles,Rue Provinciale,t0/Normal,Centre Mons,,,,
161253010,2026-06-05T10:00:00.000+02:00,,0.159,174509.0,94935.0,14585,Direction des Cours d'Eau Non Navigables,Romedenne,L5060,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L5060/H/Cmd.Rel.Abs.Comp-Alarmes,Hermeton,,DCENN,"115,00 km²",,149.84,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,28,District de la Meuse,District,,342230,L5060,---,yes,1751900400000,Hermeton,Active,342230,1969-02-01 00:00:00: Active,Belgique,149.84,WALLONIE,Affluents de la Haute Meuse / 28,Limnimètre,Hermeton,NAMUR,1450419,,---,Meuse amont / MM,Hermeton,Catégorie 1,yes,District de la Meuse,5600,MEUSE,Stable,M,Romedenne,Philippeville,Rue du Pige,t0/Normal,Centre Namur,58/2,,,
165857010,2026-06-05T10:00:00.000+02:00,,0.481,139667.0,144334.0,14791,Direction des Cours d'Eau Non Navigables,Ronquières,L5670,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L5670/H/Cmd.Rel.Abs.Comp-Alarmes,Sennette,,DCENN,"61,14 km²",,55.56,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,51,District de l'Escaut,District,,834240,L5670,---,yes,236563200000,Sennette,Active,834240,1977-07-01 00:00:00: Active,Belgique,55.56,WALLONIE,Sennette et Canal Charleroi Bruxelles / 51,Limnimètre,Sennette,HAINAUT,1450653,,---,Senne / SN,Sennette,Catégorie 1,yes,District de l'Escaut,7090,ESCOUT,Stable,E,Ronquières,Braine-le-Comte,Rue Jules Dekeyn,t0/Normal,Centre Mons,39/6,,,
253632010,2026-06-05T10:35:00.000+02:00,,0.645,163437.0,86052.0,12690,Direction de la Gestion hydrologique,NISMES,9081,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/9081/H/Cmd.Rel.Abs.Comp-Alarmes,Eau Blanche,,DGH,"248,91 km²",Viroinval,150.617,---,<echX=0.2 cm/h><echY=1/10><limni=OTT X>,,DGH,yes,Direction de la Gestion hydrologique,-,22,District de la Meuse,District,Theys D.,311200,9081,---,yes,-63158400000,Eau Blanche,Active,311200,1968-01-01 00:00:00: Active<br>2007-03-17 00:00:00: Inactive<br>2007-05-15 00:00:00: Active,Belgique,150.617,WALLONIE,Eau Blanche et affluents / 22,Limnimètre,Eau Blanche,NAMUR,1450353,"20/03/2024 : le limnigraphe a été déplacé de la rive droite à la rive gauche, en face de son ancien emplacement, suite à des problèmes d'envasement de la prise d'eau.
",---,Meuse amont / MM,Eau Blanche,Catégorie 1,,,,,,,,,,,,,,,
249985010,2026-06-05T10:30:00.000+02:00,,0.088,154900.0,97589.0,12524,Direction de la Gestion hydrologique,SOUMOY,7883,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/7883/H/Cmd.Rel.Abs.Comp-Alarmes,Ruisseau de Soumoy,1997-10-09 00:00:00: Placement d'un nouveau répondeur : PC2000 en place de FP.,DGH,"15,10 km²",Cerfontaine,212.67,---,<date_1ere_data><echX=0.2 cm/h><echY=1/5><limni=OTT X>,,DGH,no,Direction de la Gestion hydrologique,-,10,District de la Meuse,District,Lefèvre C.,,7883,---,yes,347155200000,Ruisseau de Soumoy,Active,,1981-01-01 00:00:00: Active,Belgique,212.67,WALLONIE,Eau d'heure et affluents / 10,Limnimètre,Eau d'heure,NAMUR,1450579,"<ACCES>
RIVE GAUCHE - AU PONT DANS LE VILLAGE DE SOUMOY Rue de Daussois.
</ACCES>

En étiage, prélèvements sporadiques d'eau à l'amont du limni par un agriculteur, pouvant expliquer des variations inhabituelles du niveau.

(Du 29/06/2020 au 31/07/2020) Travaux importants dans la rivière (consolidation pont et berges), appareil HS.",---,Sambre / SA,Eau d'heure,Catégorie 2,,,,,,,,,,,,,,,
240114010,2026-06-05T10:35:00.000+02:00,,0.36,237927.0,145415.0,12102,Direction de la Gestion hydrologique,ANGLEUR GR BAT. Am,5806,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/5806/H/Cmd.Rel.Abs.Comp-Alarmes,Ourthe inférieure,2007-06-07 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X><br>2002-08-07 00:00:00: Placement d'une échelle inclinée à 45 degrés.,DGH,,Liège,64.0,DNG,<echX=0.291667 cm/h><echY=1/10><limni=RITTMEYER>,DNG,DGH,no,Direction de la Gestion hydrologique,-,43,District de la Meuse,District,Smiejkowski M.,,5806,---,yes,301795200000,Ourthe inférieure,Active,,1967-06-19 00:00:00: Active,Belgique,64.0,WALLONIE,Ourthe inférieure et affluents / 43,Limnimètre,Ourthe inférieure,LIEGE,1450733,"<ACCES>
50 M EN AMONT DU BARRAGE DES GROSSES BATTES - RIVE GAUCHE
</ACCES>
",---,Ourthe / OU,Ourthe inférieure,Navigable,,,,,,,,,,,,,,,
189800010,2026-06-05T10:00:00.000+02:00,,0.286,201600.0,109013.0,15772,Direction des Cours d'Eau Non Navigables,Ciney,L7630,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7630/H/Cmd.Rel.Abs.Comp-Alarmes,Ruisseau de Leignon,,DCENN,"29,64 km²",,236.12,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,28,District de la Meuse,District,,421311,L7630,---,yes,1293840000000,Ruisseau de Leignon,Active,421311,2009-07-09 00:00:00: Active,Belgique,236.12,WALLONIE,Affluents de la Haute Meuse / 28,Limnimètre,Bocq,NAMUR,1450565,,---,Meuse amont / MM,Bocq,Catégorie 2,yes,District de la Meuse,5590,MEUSE,Stable,M,Ciney,Ciney,Avenue du Roi Albert,t0/Normal,Centre Namur,,,,
243909010,2026-06-05T10:35:00.000+02:00,,1.208,266668.0,120042.0,12264,Direction de la Gestion hydrologique,LASNENVILLE,6753,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/6753/H/Cmd.Rel.Abs.Comp-Alarmes,Amblève,,DGH,"196,23 km²",Malmédy,315.468,DNG,<date_1ere_data><echX=0.2 cm/h><echY=1/10><limni=OTT X>,DNG,DGH,no,Direction de la Gestion hydrologique,-,41,District de la Meuse,District,Smiejkowski M.,535120,6753,---,yes,847843200000,Amblève,Active,535120,1996-11-13 00:00:00: Active,Belgique,315.468,WALLONIE,Amblève et affluents / 41,Limnimètre,Amblève,LIEGE,1450265,"Selon le nivellement de BELP de septembre 2006, l'eau touche le pont, côté rive gauche,  à une hauteur limni de 1.672m et en rive droite à une hauteur de 2.282m.
Selon le profil de la section, un débordement commence à ces hauteurs-là.


SITUATION 6753112T
Sonde placée dans le puits

<TARAGE>
20260302
Extrapolation libre du sommet de courbe ; il est limité à 3.0m vu l'aplatissement de la CT qui se produit vers 2.2m.
</TARAGE>",---,Amblève / AM,Amblève,Catégorie 1,,,,,,,,,,,,,,,
176071010,2026-06-05T10:00:00.000+02:00,,1.091,198431.0,96041.0,15245,Direction des Cours d'Eau Non Navigables,Hérock,L6610,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6610/H/Cmd.Rel.Abs.Comp-Alarmes,Lesse,,DCENN,"1156,02 km²",,123.74,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,25,District de la Meuse,District,,211110,L6610,---,yes,832636800000,Lesse,Active,211110,1996-05-21 00:00:00: Active,Belgique,123.74,WALLONIE,Basse Lesse et affluents / 25,Limnimètre,Basse Lesse,NAMUR,1450441,station remplacant la station de Vignée stoppée en 1995,---,Lesse / LE,Basse Lesse,Catégorie 1,yes,District de la Meuse,5563,MEUSE,Stable,M,Hour,Houyet,station remplacant la station de Vignée stoppée en 1995,t0/Normal,Centre Namur,59/1,,,Lesse
166497010,2026-06-05T10:00:00.000+02:00,,0.122,120908.0,124476.0,14820,Direction des Cours d'Eau Non Navigables,Mesvin,L5703,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L5703/H/Cmd.Rel.Abs.Comp-Alarmes,By,,DCENN,"53,77 km²",,36.545,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,4,District de l'Escaut,District,,901300,L5703,---,yes,1679875200000,By,Active,901300,2014-03-01 00:00:00: Active,Belgique,36.545,WALLONIE,Haine et affluents / 4,Limnimètre,Haine,HAINAUT,1450305,,---,Haine / HN,Haine,Catégorie 1,yes,District de l'Escaut,7022,ESCOUT,Stable,E,Mesvin,Mons,Rue d'Hyon,t0/Normal,Centre Mons,45/7,,,
245678010,2026-06-05T10:35:00.000+02:00,,1.661,216627.0,136114.0,12349,Direction de la Gestion hydrologique,NEUVILLE Bief Aval,7133,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/7133/H/Cmd.Rel.Abs.Comp-Alarmes,Meuse moyenne,2017-01-05 00:00:00: <fin_feuille_limni><br>2005-04-28 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X><br>2019-02-15 00:00:00: <codeur_seul>,DGH,,Amay,63.0,---,<sonde=OTT PLS>,,DGH,no,Direction de la Gestion hydrologique,-,33,District de la Meuse,District,Smiejkowski M.,,7133,---,yes,1491955200000,Meuse moyenne,Active,,1967-06-26 00:00:00: Active<br>2020-08-12 00:00:00: Inactive<br>2023-11-15 10:55:00: Active,Belgique,63.0,WALLONIE,Meuse moyenne / 33,Limnimètre,Meuse moyenne (NA),LIEGE,1450469,"SITUATION 71331011
SUR LE MUR D'EAU A ENVIRON 900 M EN AVAL DU BARRAGE D'AMPSIN-NEUVILLE.R RIVE DROITE.ACCES DANS LE SENS LIEGE- HUY SEULEMENT.
",---,Meuse aval / MA,Meuse moyenne (NA),Navigable,,,,,,,,,,,,,,,
346414010,2026-06-05T10:00:00.000+02:00,,0.232,166988.0,84250.0,3640096,Direction des Cours d'Eau Non Navigables,Olloy - Noyé,L8740,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L8740/H/Cmd.Rel.Abs.Comp-Alarmes,Ruisseau de Noyé,,DCENN,"0,00 km²",,146.079,DNG,Mise en service,DNG,,yes,Station appartenant à la Province de Namur,-,,,District,,330401,,---,yes,1614556800000,Ruisseau de Noyé,Active,330401,2021-03-01 00:00:00: Active,,146.079,,,Limnimètre,Viroin,,5681877,,---,,,Catégorie 2,no,District de la Meuse,,MEUSE,t0/?,M,Olloy-sur-Viroin,Viroinval,,,,,,,
254805010,2026-06-05T10:30:00.000+02:00,,0.649,188812.0,62815.0,12743,Direction de la Gestion hydrologique,MEMBRE Amont,9435,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/9435/H/Cmd.Rel.Abs.Comp-Alarmes,Basse Semois,2007-10-31 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X><br>1999-10-06 00:00:00: Placement d'un PC3000 ald FP.,DGH,"1224,72 km²",Vresse-sur-Semois,177.502,---,<date_1ere_data><echX=0.291667 cm/h><echY=1/10><limni=RITTMEYER>,,DGH,no,Direction de la Gestion hydrologique,-,13,District de la Meuse,District,Theys D.,,9435,---,yes,252460800000,Basse Semois,Active,,1978-01-01 00:00:00: Active,Belgique,177.502,WALLONIE,Basse Semois et affluents / 13,Limnimètre,Basse Semois,NAMUR,1450737,"SITUATION 94351011
EN RD A +-1KM EN AMONT DE LA STATION DE MEMBRE PONT",---,Semois-Chiers / SC,Basse Semois,Navigable,,,,,,,,,,,,,,,
386942010,2026-06-05T10:35:00.000+02:00,,293.764,263747.9775,143253.2598,17599,GILEPPE,GILEPPE LAC 1,656601,05a-Hauteur absolue.Complet.Alarmes,Cmd.Abs.Comp-Alarmes,GIL,Hauteur,Habs,m,H,GN_STATION,GIL/656601/Habs/Cmd.Abs.Comp-Alarmes,Gileppe,,DGH,,,0.0,DNG,,DNG,GIL,no,,-,38,District de la Meuse,District,Smiejkowski M.,,656601,---,yes,189302400000,Gileppe,Active,,1976-01-01 00:00:00: Active,,0.0,,Vesdre et affluents / 38,Limnimètre,,,1450381,"Barrage Gileppe - Cote du lac en DNG

En octobre 2023, les hauteurs, qui étaient précédemment enregistrées en relatif (gauge datum = 270m DNG) ont été converties en hauteurs absolues.
Les hauteurs ne sont publiées sur le site qu'à partir du 01/01/2023. Les hauteurs ne font pas partie des groupes des web services.
Les données de mesures bathymétriques (2016 et 2022) ont été chargées sur WISKI sous forme de tableau de conversion.
Le sommet de la bathy de 2016 a été complété avec celui de celle de 2022 (données lidar).
La bathy de 2016 a été étendue depuis 1/1/1976, date des premières hauteurs enregistrées.
Les fichiers de bathy sont disponibles via ce lien :
\\wallonie.intra\PARTAGES\Hierarchique\PRV-O8120300\Expertise\Dragage_HydroWalMap\Reservoirs_HauteurVol\202205_GTec

Ci-dessous, les équations transmises (historiquement) par le service de Verviers :
  // Lac de la Gileppe.
                    case 14:
                        if ((Val < 270F) || (Val > 300.5)) Resultat = HL;
                        if ((Val >= 270F) && (Val < 280F)) Resultat = 3092759F + (4460.09109 * (Val - 270F) * 100F);
                        if ((Val >= 280F) && (Val < 290F)) Resultat = 7550288F + (7675.73774 * (Val - 280F) * 100F);
                        if ((Val >= 290F) && (Val < 295F)) Resultat = 15231800F + (10338.6573 * (Val - 290F) * 100F);
                        if ((Val >= 295F) && (Val <= 300.5)) Resultat = 20402010F + (12226.7213 * (Val - 295F) * 100F);
                        break;
Cette équation a été enregistrée sur WISKI sous forme de tableau de conversion et de script, mais sans période de validité.


",---,Vesdre / VE,Vesdre,,,,,,,,,,,,,,,Gileppe,
164215010,2026-06-05T10:00:00.000+02:00,,0.148,215429.0,68645.0,14714,Direction des Cours d'Eau Non Navigables,Ochamps,L5530,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L5530/H/Cmd.Rel.Abs.Comp-Alarmes,Haute Lesse,,DCENN,"10,00 km²",,409.52,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,26,District de la Meuse,District,,,L5530,---,yes,149817600000,Haute Lesse,Active,,1974-10-01 00:00:00: Active,Belgique,409.52,WALLONIE,Haute Lesse et affluents / 26,Limnimètre,Basse Lesse,LUXEMBOURG,5681859,,---,Lesse / LE,Haute Lesse,Catégorie 2,yes,District de la Meuse,6890,MEUSE,Stable,M,Ochamps,Libin,Voies de La Hez,t0/Normal,Centre Namur,64/3,,,
189180010,2026-06-05T10:00:00.000+02:00,,0.174,99397.0,144511.0,15743,Direction des Cours d'Eau Non Navigables,Chapelle-à-Wattines,L7580,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7580/H/Cmd.Rel.Abs.Comp-Alarmes,Dendre Occidentale,,DCENN,"63,40 km²",,39.07,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,3,District de l'Escaut,District,,961220,L7580,---,yes,1562889600000,Dendre Occidentale,Active,961220,2011-06-21 00:00:00: Active,Belgique,39.07,WALLONIE,Dendre et affluents / 3,Limnimètre,Dendre,HAINAUT,1450345,,---,Dendre / DE,Dendre,Catégorie 1,yes,District de l'Escaut,7903,ESCOUT,Stable,E,Chapelle-à-Wattines,Leuze-en-Hainaut,Rue du Pont de Trimont,t0/Normal,Centre Mons,,,,
172807010,2026-06-05T10:00:00.000+02:00,,0.622,241312.0,164275.0,15099,Direction des Cours d'Eau Non Navigables,Eben-Emael,L6340,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6340/H/Cmd.Rel.Abs.Comp-Alarmes,Geer,,DCENN,"452,26 km²",,63.169,DNG,Mise en service,DNG,DCENN,,Station appartenant à la DCENN,-,37,District de la Meuse,District,,711210,L6340,---,yes,681609600000,Geer,Active,711210,1991-08-08 00:00:00: Active,Belgique,63.169,WALLONIE,Geer et affluents / 37,Limnimètre,Geer,LIEGE,1450377,,---,Meuse aval / MA,Geer,Catégorie 1,yes,District de la Meuse,4690,MEUSE,Très stable,M,Eben-Emael,Bassenge,Rue des Enclos,t0/Normal,Centre Liège,34/6,,,
237642010,2026-06-05T10:30:00.000+02:00,,0.54,121278.0,125841.0,11997,Direction de la Gestion hydrologique,HYON,3643,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/3643/H/Cmd.Rel.Abs.Comp-Alarmes,Trouille,1983-01-01 00:00:00: Début des données après les travaux aux berges.<br>1996-11-21 00:00:00: Construction de la passerelle à la section limni ; elle est perpendiculaire à la section.<br>2007-09-11 00:00:00: <echX=0.2 cm/h><echY=1/5><limni=OTT X><br>2026-05-21 10:45:00: <sonde=OTT PLS><br>1983-03-14 00:00:00: <echX=0.291667 cm/h><echY=1/5>,DGH,"223,69 km²",Mons,31.6,DNG,,DNG,DGH,no,Direction de la Gestion hydrologique,-,4,District de l'Escaut,District,Lefèvre C.,902300,3643,---,yes,416448000000,Trouille,Active,902300,1968-03-12 00:00:00: Active<br>1979-10-15 00:00:00: Inactive<br>1982-11-15 00:00:00: Active,Belgique,31.6,WALLONIE,Haine et affluents / 4,Limnimètre,Haine,HAINAUT,1450689,"<ACCES>
A 300 M EN AMONT DU PONT ROUTE Rue Jules Hoyois, petit chemin face au n°55.
</ACCES>


<DESCRIPTIF>
L'ancienne station (flotteur et limni) était en rive gauche.
La sonde à pression, placée en mai 2026, est en rive droite, en face de l'ancienne station.
La section limni est rectangulaire, les berges sont bétonnées et verticales.
Un rétrécissement 10 à 15m en aval sert de contrôle.
</DESCRIPTIF>",---,Haine / HN,Haine,Catégorie 1,,,,,,,,,,,,,,,
